交易哈希,区块高度,时间,发送方,接收方,代币符号,代币名称,代币合约,数量,方法,类型
0xdab1433f4491aeb40217b66249381d3b80d8505146321f48bbe08be89747680d,7082000,2026-07-12 06:44:22,0x87e2F2596488c5eF9075A43B7d74b73ECc6dE3FE,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,40622.9956,transfer,token_transfer
0x88254b51054ea55575a5513b34a0613b6d2e8737bf829c1ee9387c7f02a25b73,7082000,2026-07-12 06:44:22,0xc9d864297072d2b511124CB98905dE30F5862F15,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,57482.37101955363,transfer,token_transfer
0x4eb80ae641b5791377af3381f5afad305e8404add63326ddba3f82dc3180af99,7082000,2026-07-12 06:44:22,0x59CCC69618413807203c9B5290c449712D6B0c0a,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13.588689172873691,transfer,token_transfer
0xa3d64b32c943815d09773695c6161cd9498c4e29c227eb4da70ac9ffe0e62605,7081998,2026-07-12 06:44:13,0x9E06eBEF9751B77dd11593A993F54d4B7669ee3E,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,51911.0633,transfer,token_transfer
0x9a4b7d034c98e7e9fd550f0193094d74aad0153f0196fa3b6e4a3594552c78b4,7081996,2026-07-12 06:44:07,0xe0bCd9c43Fb977B600b6eed095134CA6E1bee59B,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,29344.6787,transfer,token_transfer
0x6829e15f7bd0453e01e947941a42f4ca15dee46fc8a674d687bf454bf9642917,7081996,2026-07-12 06:44:07,0x3d89F37605f8EC1A39990Ab4A9df0D0F4eAEb78F,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,54479.62634567531,transfer,token_transfer
0x1dd42698a9191182d052ba6ea828a230263ac4f8c7b70c71ab1efc2232258c93,7081996,2026-07-12 06:44:07,0xba569F5AA593Fad8612B11Bf75a3Ecf3e6cE59C8,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,18.153702165011886,transfer,token_transfer
0x8492fbf14cfcfa3556ce8b3f1b4225dac54944fe46f298686f3b3734a046660f,7081995,2026-07-12 06:44:04,0x1f8F07A5888738d9223696AB317Cf180e1a71C39,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,79930.78794526495,transfer,token_transfer
0x22fe3550d5b5163b3d8bae8dc2ec87be32a562566b39de0f1b723188c54785fd,7081994,2026-07-12 06:44:01,0x76BE5A4f95E2b0b7Fd531Ae4AF9e2Af3eb2C830D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,44896.3788,transfer,token_transfer
0x84ecaaa6f0ac099c88c574caf445ece5478e7b3810b14934919d8df59d529260,7081992,2026-07-12 06:43:55,0x4D52Cf82B289a99D83dceA8e361A03d5407456C8,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,42131.2978,transfer,token_transfer
0x012ee64bcb5de499caac3c94e426a17bf3dc351dda87e52431fb5a90a1a44bba,7081991,2026-07-12 06:43:52,0x1CbE845a2833330e8f0974de41db3C430DFFd52D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,23342.484556761352,transfer,token_transfer
0x479c706e3e8c462f2df4a90ad05e71204c99e1c159ef511a9f646418c1f71452,7081990,2026-07-12 06:43:49,0x58127bBc42aC198470576A2e2D1Aa59bfd738dcA,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,53034.3711,transfer,token_transfer
0x9c0f3da67055019c64105ecda9a97c360e1c8d9ecd84ddcf53cde7f3b6b0c592,7081990,2026-07-12 06:43:49,0xD06Df5695675C13f459298d02FCa425D7fFbFb8D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13.544893039487546,transfer,token_transfer
0x8225f1d0d73a83ee64828486d053a917c5474af276b6a44fe413ed6f9b017f14,7081990,2026-07-12 06:43:49,0x522b7d35AcfA448A11675a86e36f1C49a60802A8,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,86174.52420338863,transfer,token_transfer
0x8da89bcbfe306aa9b8973f65606b80645766c203342e5f0c358198c68f22a171,7081988,2026-07-12 06:43:43,0x5cE5eC21EB9c101E568Db3143e9ae22ecF8e9Df7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,29098.9724323513,transfer,token_transfer
0x504e8f324982e23cf041a5ab4833dcd05d3c6e8b70e804a6adeb855519a7700d,7081988,2026-07-12 06:43:43,0xb253168Bc88322721e5E7800525E3D34464fA34D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,39854.3872,transfer,token_transfer
0x4c67edcf68d3c1c1fefb4e2fff9aaff4f7ea4094cea86681175f42003cde1e72,7081986,2026-07-12 06:43:34,0xf99531ff483661870ec5Bd0c87A49687e182F99F,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,81161.55193025843,transfer,token_transfer
0xde04ad8ec1d8f0c95c15d1a1d973cf3d6a32ff92480da0a6255db91f2f6d92dd,7081986,2026-07-12 06:43:34,0xb42dd55177d5D82DFB4ea8c85c0D26e48e9bE4B7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,23.202077384994748,transfer,token_transfer
0x88859192ee9af2cf9feddddfadbd4e7f29fa13926fcbc64a681ab996bd4c3a62,7081986,2026-07-12 06:43:34,0x29f390032e115850b20Ac47f83490375c2D2bBfa,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,40188.7553,transfer,token_transfer
0x640d61eb2ef64ff9d96ab84c9e871309cb484b91f8f6e57155e6bed84cf7c4fb,7081984,2026-07-12 06:43:28,0x641117b4DD52DD0ea80CC6988a3DcF0CCEE69630,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,57401.1962,transfer,token_transfer
0x93cfb0a29e469d432afd85577759368cae98da043c3f054de4255ea671a719a2,7081983,2026-07-12 06:43:25,0x21c583cd3F22A85C2CCa7269007Cb94e023E0255,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,15374.95472795916,transfer,token_transfer
0x8ea4c4242c6706f3324925677fa106e8344a02960b4a0aec17fc4bfff627f973,7081981,2026-07-12 06:43:19,0xa8F8FF2F8F9f7046279Ae3Bd7bF898286691C1e7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,26242.2594,transfer,token_transfer
0xbcef65c69eb72f48daba2db6e685bf504a147aeb5ac23a56255d4499af9fbc0f,7081981,2026-07-12 06:43:19,0x21Bd0e34819C37CD0bb22d5599E6ceEc459963E1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,74599.30555986456,transfer,token_transfer
0x64f4d1be70070e82c33ca63952fa303b37ca7837adb8e13723fa7e2cafe44b21,7081981,2026-07-12 06:43:19,0xaf32646229384a156Ecb76DCAbBcE4f8606C7A53,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13.677018616586126,transfer,token_transfer
0xdb122206359d7896a9df72ee080f6253e7f2f4083cbfeb2b51ead9ae5fc32650,7081979,2026-07-12 06:43:13,0x0a152513c307F3A5CeF8594aB1d831D76B49BF51,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10967.929295284737,transfer,token_transfer
0x3f11fbe3430f663f2cee6020984d9062c5e02bb4838b06166e61a03f16f7542b,7081978,2026-07-12 06:43:10,0xfa3D111fcD9DcD2dF77EDdA1D7234AbcB3b8E184,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,46960.947,transfer,token_transfer
0xff358dda19a0695ebb5daf9c532b65b7c3542f75976bbdc2f30e8d636c7ea866,7081976,2026-07-12 06:43:04,0x49944dDb8d4377A29241F0d1bD4b125c47884599,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,46126.0873,transfer,token_transfer
0x79838ae13363b04cabfa516a149c38ea3449bb8d48b19daa7c35de3db886ec88,7081976,2026-07-12 06:43:04,0x27E82Db0A27d8ae3E80C0F49425CbEfad0dc6DEf,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,57820.7312689728,transfer,token_transfer
0xed131938c753d2d5d3ecf5b9f9c5a8e40495e7266e9d1232ec9960b4d032d2e8,7081976,2026-07-12 06:43:04,0x4AB52b01F7B0f7D77342c4bEb6Ba85403AEbcD48,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,14.627247794194597,transfer,token_transfer
0xa3655f9f3c901cbde3bef44230af10e539cf99dae6c19fb04630ec5a02d9bd72,7081975,2026-07-12 06:42:58,0x0a0578c4c0f87E91bBEE11866f80E6A0F2e12e30,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,25018.72104432342,transfer,token_transfer
0x2fa37023a642a3851ab1ef1497508075d2a3a202310aa6a0afd7899e5cdc8921,7081973,2026-07-12 06:42:52,0x0fc08a7D32D655b8D244139174626D598E7ac704,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,40997.7471,transfer,token_transfer
0x9532a6709ac0439ab5871f19eedebc6f284da82a29e5b5f42fe151653f18fc0e,7081973,2026-07-12 06:42:52,0x2b49536a3016A3E6637fe22b3ce471AbB2360727,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,115187.91506706327,transfer,token_transfer
0xcf18318ef574c240bddb9d75cc78edc77826082ca66c699d8c3f1c016d0f96a1,7081971,2026-07-12 06:42:46,0x21726eef2625Ec981D6b0392ae3be0deD687a656,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,16.568129778254416,transfer,token_transfer
0xe2a8960372e340b8d67a508fc033060ea0a7208d266c8a3b6301bf1d1b5cfd30,7081970,2026-07-12 06:42:43,0xB02a888B9627aE4B6cDB97447E659d78cf950CE4,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,43432.03590060197,transfer,token_transfer
0xe83947a2407dad3f258947a0aef065ebb5f651facab5b51d59323a3fb69d677a,7081970,2026-07-12 06:42:43,0xED734D84F060D9eDcA852b1BA0a06fBef19b1a12,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,53374.3896,transfer,token_transfer
0x5f2433b1a1784073409e3a8893c9d9703172d77bd8f96315572a730bf2591d14,7081967,2026-07-12 06:42:34,0xb7b3e8898a6460A51ED0367E4Fff1807840F1a65,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,62788.781342724455,transfer,token_transfer
0x0e4b9eeca3d5e4138cfb8ef28b9baad0ce261e5565d5d625c96fa49347d54c4a,7081967,2026-07-12 06:42:34,0x88a18318C4F503d2FBD793FC938967eC3E77FEA3,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,55735.0533,transfer,token_transfer
0x0dfdf9aa0651962db439c2fa8d91c3a84729a80b7ee556ef4a43e6a87477e0cc,7081966,2026-07-12 06:42:31,0xb93951917343008369d1eD406424fC1d1Dde3ef5,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,30.126608777407377,transfer,token_transfer
0xf2e0cf0bf3f670c8d25d8528226ccc595278ceb97c0e4e116be119c4414a46ce,7081966,2026-07-12 06:42:31,0x2125880b6bBD59e27e1938e4Cab2B0b7930EbF59,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,17263.941011908457,transfer,token_transfer
0x3e639d58ee21a2305b1a5944fe1d1aa806a866d256344ab40ca8abd35d7e77a6,7081964,2026-07-12 06:42:25,0xC55Fc0f44D2d8467ee5a6d3E38e40dBA149a0F70,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,66268.22930564385,transfer,token_transfer
0x406539a60eaa4c8f18406a2bc5d3536418e12f9c497c65a1479caae597ddbc22,7081964,2026-07-12 06:42:25,0xd0821e2AD66d16fF621BEDD056D311F26B462E82,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,49676.7292,transfer,token_transfer
0xb183ca8e1caccaf784d2dc5dad1085aca6bf5d81d080c9e2c640936369012718,7081962,2026-07-12 06:42:16,0x7AFaF04A4f6479AD25AA275B136846BC716Eb026,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,34.205176384290695,transfer,token_transfer
0x1890965b0bf21dacfb58388bf44e0f9c53601de94af4c0ffd92b2bf59366910a,7081962,2026-07-12 06:42:16,0x4eFa34A5de0bdBC667b9f6377Ee6646b334999A1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,17282.81677583114,transfer,token_transfer
0xe636d81b423a6892af4a96cd82315c6e946238ec5785ec5e2cb387d55eb53423,7081961,2026-07-12 06:42:13,0x337a823C7355b53Dc908e3d60b19765420214919,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,68639.3907,transfer,token_transfer
0x7dd8b61d9318dc8cb95bd05527680a29ee776b211f56ff43c924b749bd7000d9,7081961,2026-07-12 06:42:13,0x8A58e0CC6F0a6875481E519f94f4E461473a54b8,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,75999.59958189784,transfer,token_transfer
0x197b0d6372bcd9f2c51fc05908d62e67473145a98b75f2388d50a435c0751e40,7081958,2026-07-12 06:42:04,0x253575E9e4291fCb47ba5Dda42F4756BC6BA468D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,40620.2596,transfer,token_transfer
0x1e3c3c4ee978de7deadda7b5414349d4dc34946e7bdba5139abcd0db770822ba,7081958,2026-07-12 06:42:04,0xC11cC0f2676b50aeB183A3e7E0B2f4c0742Ce35e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13802.204036649537,transfer,token_transfer
0x350f07b8a4d16f475180eb62d32e1fbc9eba3edd370f1c0825ed29447ea1c324,7081958,2026-07-12 06:42:04,0x0B40BFBd4e98E52c2Ed81Eac2DCe75ac216788B0,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,79553.18662833296,transfer,token_transfer
0x465ad6fe22e88b136c500201f371c9eb34c7eba9730cff3fbe53ba910bd72827,7081957,2026-07-12 06:41:58,0xA8F93B9fEE2FFea6122E4860f8346600976AA192,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,61320.5067,transfer,token_transfer
0x80d34a3629a17893625eea6ea0bb44b9cdb82b08f72a9760b4bf84746b8231fc,7081957,2026-07-12 06:41:58,0x5A412ffFD25B397E87632470Dbf9190435828f6f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,25789.627733206748,transfer,token_transfer
0xe7b5aa2d1138ab6ebff6722ea3c4d8a83f6abcd3aee2dab40c42ffebf2687ce5,7081955,2026-07-12 06:41:52,0x9330471D8302aBcc2400fabbC46E8BD29CafAc68,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,69585.7189,transfer,token_transfer
0x0241fd1221d2ee352e1919ba1db696410897ef76c0e682b44b4bc2e9d43e657a,7081955,2026-07-12 06:41:52,0xAA5F4f77c3bcC244970a3e0c38B8ad25D37A6F14,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,93210.76955718677,transfer,token_transfer
0x50e090711bcc261430f5b56cb9e2c28c488d8e9cfe30bf94c54d7326c7b7e677,7081954,2026-07-12 06:41:49,0xE0a00EB547857f8d9db35d23a3aAc3Fc6D0F65E6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,39007.07470145793,transfer,token_transfer
0x3993d584cd15c00807279544b4e87b5f1b77db054b339e749b35ce9e05ad63b2,7081952,2026-07-12 06:41:43,0xb28Faf741096F41e8227A073127237e193ca4dc9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,42443.9813,transfer,token_transfer
0x7c7956a14d4da605c502cbac2ec5a55ecfc9e4fa076575bd18425ad921126947,7081952,2026-07-12 06:41:43,0x05c6d66BC0f9E83209D762c181220De033244828,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,19.34070571718095,transfer,token_transfer
0xaf4e27d5bcf36e638effa85d2b35fa68b3955b7f07b3957ee5a98614294c796d,7081951,2026-07-12 06:41:37,0x7a41e5aB22dfF2C7187B070fF010c6C4B74421fA,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,85479.67326844353,transfer,token_transfer
0x72d741141513fcba642bc8d5439ba04d0c1e86290947fbf86f76e6d09aa05563,7081950,2026-07-12 06:41:34,0xDCDF8De7858e071DA887B8846a0bb2E3F19B9a15,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,797.91,transfer,token_transfer
0x94820ddc99e580503c831c123b44c94a0a5b4e9304e6f38c9a7ada4bc823f30e,7081950,2026-07-12 06:41:34,0xAb389DbD3452755e8e2a265562Ee40FB41458f74,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,70460.244739711,transfer,token_transfer
0xd84e75fa342edb36936c1a7a68afa42e723ce68e652392d49b02364f20fa7c92,7081949,2026-07-12 06:41:31,0x782E342535575E96f8f1bf12433088DDB6c2d6C1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,56690.0198,transfer,token_transfer
0x91b3c7083684403b3a15cec9178561d2a0e311683dca40734ff7a32b45931cf8,7081949,2026-07-12 06:41:31,0x457977305b73bC8013744dcbac996c8B9a1e2364,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,21.446284791650566,transfer,token_transfer
0xec10b4ef78e0a1f101507c16808f04d2aa8fdba19e434cd59e891440dd3b9db2,7081946,2026-07-12 06:41:22,0x786FAa48E02fd8a55Af9AD31ed19fC6e7A54517c,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,13927.441772004144,transfer,token_transfer
0x0bfad76a454fdec9844db5b8e3444b8dfc3541171de76cb9d3b74829bbdf1110,7081946,2026-07-12 06:41:22,0x3dad086A5770798b71001Dd0b47F76816d24c67E,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,75993.24246003537,transfer,token_transfer
0x51bf5744887d25cc46c7360719de95790169428ad909c678e9df688735846ccb,7081946,2026-07-12 06:41:22,0x1911Ad9a241Cb2FEf13d6dd45aF63af404E2068e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,61602.6929,transfer,token_transfer
0xccbe00e950b3c798002cd9ba73b36eaa8add5c003dccd688eab59dd4777612bf,7081946,2026-07-12 06:41:22,0xb2A26B22CbaabA7E654dF978DC6B29521382F10A,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,32.153953771039646,transfer,token_transfer
0x6f9a56aa08e9e431689e64b4bd9f94a4b2af594c83b89cffd6fe11cb2336987b,7081945,2026-07-12 06:41:16,0x24377F4B0b2F6c088166165E2045E1e29DeeCc8e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,33.177429044779046,transfer,token_transfer
0x527f1e840dffd8467a695132f541a07b678c9130afb0887e1b2aee23fa32496d,7081943,2026-07-12 06:41:10,0x80B318cF9aCa72864180744a92eEAc5ac1090738,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,49802.0363,transfer,token_transfer
0x7089e62f222076d6e3cb38e5079ff7e73e76cfc9a6c5a400ac3925e4865ecadf,7081943,2026-07-12 06:41:10,0x88262E5579E76F7D4c76747fb30C97721b37b257,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,93815.92794041455,transfer,token_transfer
0x789a1eafb6d50a8f387443fb284dc4591fdfabdefd0d1f65148cd25e1fb6cdda,7081943,2026-07-12 06:41:10,0x7A3B329eB79eafF6849D4b9f2F235feD46B4D7C5,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,19563.014821444955,transfer,token_transfer
0x31514962babe987287c2a25a15e22de7bcfd4e8022e9e08096302392c9d2fee2,7081940,2026-07-12 06:41:01,0xAA78c4c8ED6188dcde05B922b56D1eEF892a9E92,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,29.947325738760895,transfer,token_transfer
0x143e977cc140e666d1f93050815160afccf1dc349c570181028b3ceaf1c1af8c,7081939,2026-07-12 06:40:55,0x8BAa128A46bd8eF9213D5c96733245fC7F8705ba,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,67255.6881,transfer,token_transfer
0x9c3d098c03a9685d5ca5ee3dba4702a032ea8ec5bda10e1735a27fc961d2de10,7081939,2026-07-12 06:40:55,0xf725c58557f245fA1A06e632f3f9fDFD6Bce5434,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,97415.74129700664,transfer,token_transfer
0x2f5d6281d92e43743ef602beecb1d4aafb170f1f53b66236cdb28764ee6d15e1,7081939,2026-07-12 06:40:55,0x97616a993308EC2a607D39F40a484eCA32ce94c9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,11436.675192358416,transfer,token_transfer
0xb133072b6a0db03a7c175d8b68423408db4d64d0ec8bd1571a56619ea71f6f9e,7081937,2026-07-12 06:40:49,0x272026a863F0bf2770C7c10aF385688609e1b1BE,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,812.61,transfer,token_transfer
0x0796e169ce596d6eba25cc958bc25b1d1c162f7a4237f4c2f919b580c87f333a,7081937,2026-07-12 06:40:49,0x166FfA6CBD2a6595a57d0434bEc734479D9Fc1df,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,14302.399343845023,transfer,token_transfer
0xf40b140e9956366ef12c733ac5dd30ba74d2fdcaeaf3308b4a717fb821b6c57d,7081937,2026-07-12 06:40:49,0xCDa5400087f866ED0B5E578f4DaD0ffEDac3513e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,41.78017697898322,transfer,token_transfer
